  Feature 1    Feature 2     label
  0.98208709   1.06685325   2.00000000
  1.04920777   0.77628802   2.00000000
  0.85498792   1.10106252   2.00000000
  0.84272906   1.05508547   2.00000000
  1.08247533   1.16916229   2.00000000
  1.06098102   1.15766115   2.00000000
  0.89416511   1.03980003   2.00000000
  1.07159328   0.96595154   2.00000000
  0.99611889   0.99942494   2.00000000
  0.99906708   1.00844623   2.00000000
  0.95395854   0.84712109   2.00000000
  1.00733692   0.99283877   2.00000000
  0.86251543   1.02961675   2.00000000
  0.95701758   0.90149094   2.00000000
  1.07596403   0.92994894   2.00000000
  1.02440910   1.02785343   2.00000000
  0.82118730   0.99910032   2.00000000
  1.00372464   0.88884015   2.00000000
  1.01932917   0.93730060   2.00000000
  1.01004912   0.96076873   2.00000000
  0.80288799   0.96577101   2.00000000
  0.91935902   1.04452100   2.00000000
  1.08531969   1.11769883   2.00000000
  1.03691016   1.00351797   2.00000000
  1.02558130   0.98498508   2.00000000
  1.00097466   0.77994293   2.00000000
  0.91932888   1.13755716   2.00000000
  0.98952368   1.02103131   2.00000000
  1.03089904   1.05242614   2.00000000
  0.87811844   1.07306162   2.00000000
  1.03429085   0.96117130   2.00000000
  0.83272742   0.96792636   2.00000000
  0.94635121   0.94252267   2.00000000
  1.02876162   0.93224902   2.00000000
  0.96627096   0.86560478   2.00000000
  0.97887128   0.98406769   2.00000000
  1.03802766   0.87976354   2.00000000
  1.12229195   0.99586613   2.00000000
  0.78390394   0.94827233   2.00000000
  0.90788178   1.04514671   2.00000000
  1.02687132   0.98075911   2.00000000
  1.03039278   1.05530945   2.00000000
  1.07616049   0.78835493   2.00000000
  1.02394559   1.02805766   2.00000000
  1.01001143   0.80101956   2.00000000
  0.97620252   0.94171459   2.00000000
  0.89190088   0.99053937   2.00000000
  0.89835796   0.92335027   2.00000000
  0.89965240   1.00070029   2.00000000
  0.88392522   1.03885748   2.00000000
  0.93655528   1.05860593   2.00000000
  0.97129996   1.03672274   2.00000000
  0.88907597   1.07401003   2.00000000
  1.18574814   1.04166209   2.00000000
  0.94900228   0.89750682   2.00000000
  0.99693137   1.00926371   2.00000000
  0.88287178   1.03776078   2.00000000
  0.88545115   1.00170812   2.00000000
  1.01996498   1.11761448   2.00000000
  0.97134770   1.03751542   2.00000000
  1.00600109   0.97190724   2.00000000
  0.94725131   1.09895392   2.00000000
  0.96546020   1.18175921   2.00000000
  1.09687740   0.80357121   2.00000000
  1.15199338   1.01429621   2.00000000
  1.03910893   0.96349479   2.00000000
  0.95554264   0.88721862   2.00000000
  1.01572846   0.76665788   2.00000000
  1.10265217   0.98600316   2.00000000
  1.03184867   0.84412909   2.00000000
  0.97964918   0.98172301   2.00000000
  1.09529741   0.93723494   2.00000000
  1.11350307   1.02030493   2.00000000
  0.96908607   0.90122293   2.00000000
  0.97040412   1.02153756   2.00000000
  1.03404147   1.02008204   2.00000000
  1.05367575   0.89701994   2.00000000
  1.06781374   1.01869087   2.00000000
  0.81914954   1.06788157   2.00000000
  0.96913561   1.06124480   2.00000000
  0.92916167   1.03084846   2.00000000
  1.06369009   0.95216947   2.00000000
  0.99223878   0.75832067   2.00000000
  0.96705893   0.98633936   2.00000000
  1.20753082   1.04697580   2.00000000
  0.84506018   1.08194289   2.00000000
  1.12758210   0.98728421   2.00000000
  1.00859365   0.97593992   2.00000000
  0.91613454   1.01742820   2.00000000
  0.92071218   1.06998083   2.00000000
  1.10574802   0.95546460   2.00000000
  0.95284745   1.10289194   2.00000000
  1.09942384   1.11638330   2.00000000
  1.00216488   0.87988249   2.00000000
  1.01871956   1.01624755   2.00000000
  0.97792353   0.86706070   2.00000000
  1.04837291   0.81891323   2.00000000
  0.93358726   0.91269544   2.00000000
  0.97918649   0.92686971   2.00000000
  1.23050827   0.89483762   2.00000000
  0.88694368   1.05432370   2.00000000
  0.86271668   1.01386919   2.00000000
  1.08811369   1.11857666   2.00000000
  1.08132704   1.20769404   2.00000000
  0.89719221   0.99268992   2.00000000
  0.93605106   0.84498664   2.00000000
  0.97028354   0.81484889   2.00000000
  0.98507170   1.07077765   2.00000000
  1.19038171   1.01875851   2.00000000
  1.03162717   0.87195845   2.00000000
  1.11125201   1.03083923   2.00000000
  0.98128105   1.13048234   2.00000000
  1.00279851   1.09665972   2.00000000
  0.99573460   0.88252107   2.00000000
  1.00655457   1.10989097   2.00000000
  1.02674034   1.06558715   2.00000000
  0.95380947   1.02805497   2.00000000
  0.95328849   1.01453787   2.00000000
  0.85343645   0.79723948   2.00000000
  1.00744664   0.92287244   2.00000000
  1.02061327   0.94108250   2.00000000
  0.94206633   1.03515476   2.00000000
  1.10675572   0.98210003   2.00000000
  0.90771253   1.06615770   2.00000000
  1.00661319   0.97961214   2.00000000
  1.00135022   0.95291666   2.00000000
  1.14530338   1.02350093   2.00000000
  0.84662061   1.01279647   2.00000000
  1.03476568   1.12833558   2.00000000
  1.02716489   0.98784015   2.00000000
  0.81107598   1.04602551   2.00000000
  1.01754970   0.92953661   2.00000000
  1.02402083   1.04844095   2.00000000
  0.92130433   1.19873284   2.00000000
  1.04583206   0.92894467   2.00000000
  0.86111802   0.88110701   2.00000000
  0.96592049   1.12623344   2.00000000
  1.09511891   1.16900121   2.00000000
  0.97678665   0.93887369   2.00000000
  0.98758831   1.09383605   2.00000000
  0.96934873   1.05430778   2.00000000
  0.98361712   0.92181140   2.00000000
  0.87923935   1.02522940   2.00000000
  0.85239019   1.14955638   2.00000000
  0.99287338   0.97112027   2.00000000
  1.09685197   1.20607671   2.00000000
  1.16372959   1.06393582   2.00000000
  1.12799275   0.89436167   2.00000000
  1.08883631   0.83282849   2.00000000
  1.02273342   1.07749367   2.00000000
  1.06829330   1.00304524   2.00000000
  0.93127642   0.96185785   2.00000000
  0.86700156   1.19030608   2.00000000
  1.00582122   0.95712869   2.00000000
  0.91127914   1.14723007   2.00000000
  1.13723375   0.99381616   2.00000000
  0.98791386   0.97619265   2.00000000
  1.06660329   1.01906832   2.00000000
  1.05335356   1.09233166   2.00000000
  1.17595855   0.97585561   2.00000000
  1.02523880   0.90868800   2.00000000
  0.83911501   1.09481389   2.00000000
  0.96238526   1.08240578   2.00000000
  0.96327635   1.02393492   2.00000000
  1.11158955   1.02682747   2.00000000
  0.99678192   0.93082497   2.00000000
  1.07828583   1.00214350   2.00000000
  1.00126655   0.95124564   2.00000000
  0.92494330   0.96800265   2.00000000
  0.96029596   0.80431928   2.00000000
  1.00527381   1.00095849   2.00000000
  1.05542839   1.02299899   2.00000000
  1.10604269   0.88990144   2.00000000
  1.07079019   1.09202307   2.00000000
  1.04437121   1.04182534   2.00000000
  0.96333044   1.11074143   2.00000000
  0.85313492   0.95728478   2.00000000
  0.96970736   0.97788049   2.00000000
  1.14055254   1.00578100   2.00000000
  1.01637726   0.86555642   2.00000000
  1.01493225   0.87081389   2.00000000
  0.87659362   0.91679182   2.00000000
  0.87644494   0.89352339   2.00000000
  0.93418274   1.08828843   2.00000000
  0.98385033   1.03377837   2.00000000
  1.13028260   0.88612954   2.00000000
  1.01819640   1.03190720   2.00000000
  0.91660013   0.97194081   2.00000000
  1.12089823   1.02138814   2.00000000
  1.03439525   0.94854435   2.00000000
  0.96522889   1.06292697   2.00000000
  0.92810293   0.81211105   2.00000000
  1.04822553   0.93172181   2.00000000
  0.85729602   1.03331254   2.00000000
  1.16778964   0.99632095   2.00000000
  0.96278511   1.20756548   2.00000000
  1.00570608   1.10680970   2.00000000
  0.97041130   1.16408524   2.00000000
  1.26414132   0.82841010   2.00000000
  0.94162581   1.01702077   2.00000000
  1.10587853   0.94651095   2.00000000
  1.12037094   1.07467051   2.00000000
  1.26929698   0.96883840   2.00000000
  0.84359687   0.85421343   2.00000000
  1.10004940   0.94377979   2.00000000
  0.98825927   1.00449044   2.00000000
  0.90546195   0.85253124   2.00000000
  0.92806091   1.05750604   2.00000000
  1.21700072   0.96040604   2.00000000
  1.02469304   1.03983250   2.00000000
  1.13194045   0.94019099   2.00000000
  1.07299123   0.88379961   2.00000000
  1.11478454   0.91269183   2.00000000
  0.98496370   0.92455693   2.00000000
  1.16702717   0.95730105   2.00000000
  0.94150148   1.01908281   2.00000000
  0.88927980   0.88079759   2.00000000
  0.95075726   1.00058404   2.00000000
  0.93756761   1.06623062   2.00000000
  0.95592176   1.05754940   2.00000000
  0.95932150   0.95577399   2.00000000
  1.06369312   1.09059921   2.00000000
  0.85014525   1.09576678   2.00000000
  0.91676144   1.07099433   2.00000000
  0.91412865   1.00979532   2.00000000
  0.97442316   0.96581552   2.00000000
  0.99907649   0.92545228   2.00000000
  0.90172229   1.12595812   2.00000000
  0.89681875   0.98588551   2.00000000
  1.11159495   0.83554387   2.00000000
  1.04262724   0.97664220   2.00000000
  0.81721043   1.05724437   2.00000000
  0.93025211   0.87784151   2.00000000
  0.93971264   1.08771438   2.00000000
  1.09118412   1.02672800   2.00000000
  0.94920731   1.05438971   2.00000000
  1.02432813   1.01514994   2.00000000
  0.81867926   1.17099999   2.00000000
  1.01204963   0.88253630   2.00000000
  0.99175961   0.88583637   2.00000000
  0.98998927   1.13184707   2.00000000
  0.96015037   0.76334778   2.00000000
  0.97625639   0.98400565   2.00000000
  1.05901085   0.95033012   2.00000000
  1.00122028   0.99881793   2.00000000
  1.22154112   0.93067999   2.00000000
  0.88836516   0.98375435   2.00000000
  1.00951919   1.09919453   2.00000000
  0.89894795   0.98163747   2.00000000
  0.88356947   1.22340456   2.00000000
  1.01281630   1.00117644   2.00000000
  0.96875220   0.92584249   2.00000000
  0.86567911   1.12282194   2.00000000
  1.24302218   1.03845568   2.00000000
  1.23867527   1.12757540   2.00000000
  0.89044576   0.99451255   2.00000000
  0.94309021   0.90790205   2.00000000
  0.96148932   1.03694216   2.00000000
  1.20589089   0.84956194   2.00000000
  0.88503769   0.86914274   2.00000000
  1.08812264   0.93856335   2.00000000
  1.19724930   1.06931343   2.00000000
  1.03611716   0.92222203   2.00000000
  1.03075559   1.20917490   2.00000000
  0.95287011   0.94157426   2.00000000
  1.12397706   1.10125807   2.00000000
  1.07638942   1.13706675   2.00000000
  1.15316341   0.97542022   2.00000000
  1.06427957   1.03601165   2.00000000
  1.07058534   1.07820405   2.00000000
  0.88557228   0.86791073   2.00000000
  1.03470685   0.95315858   2.00000000
  1.01766434   0.79333585   2.00000000
  1.05621939   0.89183906   2.00000000
  0.92795046   1.07562260   2.00000000
  1.02479558   1.12101551   2.00000000
  0.92915432   1.09702966   2.00000000
  0.91792873   0.95396615   2.00000000
  1.09746409   0.87916795   2.00000000
  1.06514298   1.05268655   2.00000000
  1.12466551   0.82911405   2.00000000
  0.88126092   0.86995402   2.00000000
  1.09000606   1.00657006   2.00000000
  1.21112502   1.01473545   2.00000000
  0.92776637   1.11784584   2.00000000
  0.90975017   0.85735111   2.00000000
  1.10269136   1.12433746   2.00000000
  0.99897627   1.05677405   2.00000000
  1.16260673   0.90685069   2.00000000
  1.00798517   1.09066200   2.00000000
  0.97716313   0.98726244   2.00000000
  1.06704566   0.94289970   2.00000000
  0.96070871   0.80591668   2.00000000
  0.91278225   1.12296095   2.00000000
  0.92796257   1.05474655   2.00000000
  0.99876590   1.04214186   2.00000000
  1.02026186   1.05174664   2.00000000
  1.08556782   1.08937352   2.00000000
  1.00914737   1.09628215   2.00000000
  0.96690731   1.11158276   2.00000000
  0.94121123   0.83169952   2.00000000
  0.86500182   1.00280101   2.00000000
  1.03368945   1.02592021   2.00000000
  0.94752346   1.23178905   2.00000000
  0.93890237   0.94519738   2.00000000
  1.00277941   0.99629226   2.00000000
  0.88303407   1.11185261   2.00000000
  1.14549817   0.98808997   2.00000000
  1.00542095   0.86967927   2.00000000
  0.90676432   1.22134354   2.00000000
  0.90546796   0.89705722   2.00000000
  0.83520799   1.01572614   2.00000000
  1.08312003   1.14151357   2.00000000
  1.01224607   1.22803894   2.00000000
  1.12512838   1.05762199   2.00000000
  0.86829433   1.06053486   2.00000000
  1.06242627   1.01929226   2.00000000
  1.01538172   1.01726776   2.00000000
  0.98210282   0.92064420   2.00000000
  0.97159154   1.07871968   2.00000000
  1.08332175   0.92609594   2.00000000
  1.05059660   0.86485038   2.00000000
  0.87076968   0.92207994   2.00000000
  1.08757176   1.05701343   2.00000000
  0.92371489   0.88978053   2.00000000
  1.08307117   0.93725945   2.00000000
  0.95202442   1.11885946   2.00000000
  1.05629640   0.91123534   2.00000000
  0.80122214   1.09502744   2.00000000
  0.98671319   0.93444127   2.00000000
  0.91193328   0.95877203   2.00000000
  0.91233816   0.91350950   2.00000000
  0.84677893   1.08723553   2.00000000
  0.97127755   1.08115431   2.00000000
  1.11597827   0.81796425   2.00000000
  1.04787421   0.88532731   2.00000000
  1.07076088   1.02487222   2.00000000
  0.95094341   1.18641173   2.00000000
  1.04957596   1.22295347   2.00000000
  1.00075777   0.93030738   2.00000000
  1.05611118   1.11364215   2.00000000
  1.03432677   1.16622741   2.00000000
  1.04478828   1.15234071   2.00000000
  0.95870895   0.92444144   2.00000000
  0.85868479   0.96357118   2.00000000
  1.07865651   0.83011117   2.00000000
  0.96256604   0.91328547   2.00000000
  1.12307719   0.96482100   2.00000000
  0.90471349   1.01797363   2.00000000
  1.12654223   1.09859755   2.00000000
  0.99078201   1.12662123   2.00000000
  1.09288704   1.16762153   2.00000000
  1.08928450   1.09540036   2.00000000
  1.04185175   1.02475311   2.00000000
  1.09613209   1.08743125   2.00000000
  1.04535261   1.07866684   2.00000000
  1.07810555   1.09833522   2.00000000
  1.12486611   0.92610579   2.00000000
  1.00655458   0.86538846   2.00000000
  0.92173672   1.01108118   2.00000000
  1.12690653   1.30813782   2.00000000
  0.96141274   0.92249319   2.00000000
  0.99581435   1.06396110   2.00000000
  0.84664248   0.91312418   2.00000000
  0.96872525   0.99739023   2.00000000
  0.94226441   1.00475650   2.00000000
  1.06846646   1.05330950   2.00000000
  1.11052754   0.99447113   2.00000000
  0.90335475   0.81516021   2.00000000
  0.91203306   1.08312270   2.00000000
  0.96292291   1.10983312   2.00000000
  1.02150163   1.18902786   2.00000000
  1.04041151   1.01750583   2.00000000
  1.14459540   1.04193560   2.00000000
  1.07094229   1.04494077   2.00000000
  0.95316741   1.06947027   2.00000000
  0.90665704   1.01108685   2.00000000
  0.99251852   0.94852590   2.00000000
  1.01179823   0.89495559   2.00000000
  1.04386882   1.12627251   2.00000000
  0.97419423   0.96233547   2.00000000
  0.87507265   1.00050461   2.00000000
  0.99016495   1.11946802   2.00000000
  0.95180101   1.04600613   2.00000000
  0.93839630   0.95034961   2.00000000
  1.09000220   0.79400005   2.00000000
  1.05787764   0.93528410   2.00000000
  1.11331258   1.09385808   2.00000000
  1.18039339   0.89988638   2.00000000
  0.89927566   1.06270563   2.00000000
  0.96898196   0.81456897   2.00000000
  1.00653595   0.78829632   2.00000000
  0.89684015   0.92226340   2.00000000
  1.09987044   0.92003969   2.00000000
  1.18363113   1.00626615   2.00000000
  0.83627326   0.98357757   2.00000000
  0.96045969   1.09669964   2.00000000
  1.03652103   1.17213320   2.00000000
  0.93668422   0.97186356   2.00000000
  0.90180198   0.82619870   2.00000000
  0.90003983   0.94534893   2.00000000
  0.89476628   0.92322824   2.00000000
  0.98517148   1.08574248   2.00000000
  1.01540935   1.02060662   2.00000000
  0.92501717   1.05147371   2.00000000
  0.84955975   1.08887697   2.00000000
  1.20429491   0.92394485   2.00000000
  1.22949348   1.09517042   2.00000000
  1.04316429   1.19390203   2.00000000
  0.97598513   0.97151245   2.00000000
  1.21065462   0.96586946   2.00000000
  1.15456820   0.94028038   2.00000000
  0.94037958   0.93093004   2.00000000
  0.91002630   0.85171874   2.00000000
  1.02243502   1.01180080   2.00000000
  0.88387515   1.10556036   2.00000000
  1.02849151   1.21163346   2.00000000
  0.93368874   0.96577330   2.00000000
  1.07720928   0.75014399   2.00000000
  0.94779436   1.00037827   2.00000000
  1.10751661   1.09377892   2.00000000
  0.94205806   1.02807308   2.00000000
  1.24894340   1.10857033   2.00000000
  1.11226263   1.07941489   2.00000000
  1.07800571   1.00508618   2.00000000
  0.98722564   1.00045511   2.00000000
  0.78155939   0.89099969   2.00000000
  0.94845110   0.93675075   2.00000000
  1.05280879   0.89158687   2.00000000
  1.08180376   0.93686610   2.00000000
  0.93976550   0.79454612   2.00000000
  0.97600169   0.89914259   2.00000000
  1.12282662   0.85257875   2.00000000
  0.79625500   0.84232825   2.00000000
  0.91055324   0.80316545   2.00000000
  1.01314465   1.03851211   2.00000000
  1.18772894   0.85837101   2.00000000
  1.03282602   0.91708188   2.00000000
  1.10632530   1.06229631   2.00000000
  1.04705837   1.18741655   2.00000000
  0.91176526   1.12026156   2.00000000
  1.16011317   1.03889555   2.00000000
  0.99122177   1.00038410   2.00000000
  0.98202151   1.04396871   2.00000000
  0.93611317   0.99845342   2.00000000
  0.95993625   1.00375876   2.00000000
  1.04245459   0.89193898   2.00000000
  1.07141819   1.15741807   2.00000000
  1.09104349   1.14373411   2.00000000
  0.93687777   1.05092533   2.00000000
  0.96333630   1.00973969   2.00000000
  0.80484064   0.99692868   2.00000000
  0.92126567   1.12266725   2.00000000
  0.87179675   0.73061586   2.00000000
  0.87658647   0.94662932   2.00000000
  1.05720031   0.65865925   2.00000000
  1.04221360   0.84020716   2.00000000
  1.10774226   0.99640784   2.00000000
  0.77426867   0.96576507   2.00000000
  1.00981182   1.01189106   2.00000000
  0.75603689   1.06194526   2.00000000
  1.00928240   1.02500533   2.00000000
  0.94903686   0.82823273   2.00000000
  1.07692424   1.10532562   2.00000000
  0.90691031   0.99803088   2.00000000
  0.83243134   0.97964647   2.00000000
  0.88480710   1.11085040   2.00000000
  0.92083526   1.03651888   2.00000000
  0.73705888   0.91681701   2.00000000
  0.97126086   0.89785374   2.00000000
  1.30178388   1.03064126   2.00000000
  0.92961927   1.02459141   2.00000000
  1.06360042   1.03160523   2.00000000
  1.14208276   1.02723279   2.00000000
  1.04217873   0.90213502   2.00000000
  1.02147370   1.02230243   2.00000000
  0.98813459   1.03461180   2.00000000
  1.07217061   0.94095271   2.00000000
  1.05925961   1.08133505   2.00000000
  0.96012289   0.88973609   2.00000000
  1.07834210   0.86906603   2.00000000
  1.13319799   1.03213289   2.00000000
  1.03248311   0.97844933   2.00000000
  1.05961264   0.96359194   2.00000000
  0.88910524   1.09137251   2.00000000
  0.99916184   1.00206920   2.00000000
  0.94565168   1.11012257   2.00000000
  1.01257371   0.85396698   2.00000000
  1.01074765   1.11134302   2.00000000
  1.10060384   0.95249691   2.00000000
  0.88812349   0.81674549   2.00000000
  1.05448129   1.02986876   2.00000000
  1.00403209   0.83521487   2.00000000
  0.94732523   1.14498033   2.00000000
  0.98494700   0.94620287   2.00000000
  1.11732110   0.98309488   2.00000000
  1.05856842   0.99575249   2.00000000
  1.05296568   0.95090560   2.00000000
  0.99895001   0.96977780   2.00000000
  0.92828075   1.12944797   2.00000000
  1.02756164   1.10349890   2.00000000
  0.99997978   0.99162562   2.00000000
  1.02356530   1.12224834   2.00000000
  1.17810005   1.15905620   2.00000000
  1.08636463   0.87202799   2.00000000
  1.19543759   1.12000121   2.00000000
  0.92789792   0.90246129   2.00000000
  1.11050566   0.92298285   2.00000000
  0.96660577   1.02001989   2.00000000
  1.17319480   1.05599271   2.00000000
  1.04166463   0.99901677   2.00000000
  0.97947395   1.04038996   2.00000000
  1.02919147   0.85205947   2.00000000
  1.24023441   1.12636271   2.00000000
  1.11813977   0.92758807   2.00000000
  1.16110886   1.03746724   2.00000000
  1.00654104   1.22069610   2.00000000
  1.10071722   0.94837680   2.00000000
  1.10235470   0.98445383   2.00000000
  0.87777725   0.90526693   2.00000000
  0.84995378   1.06532441   2.00000000
  1.08409466   0.89798294   2.00000000
  0.88344756   1.01509423   2.00000000
  1.08998479   0.90885679   2.00000000
  0.98850330   1.03417935   2.00000000
  0.81319167   0.87594665   2.00000000
  0.87313619   1.03243653   2.00000000
  0.93916059   0.98811277   2.00000000
  0.99595888   1.18669420   2.00000000
